boroct2020,Neighborhood,Borough,Price,convenience_score,livability_score,affordability_score,combined_score,total_crimes,noise_complaint_count,total_mta_ridership,total_citibike_trips,total_businesses
3034000,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3185.0,0.0,95.78276584509042,63.736263736263744,47.89138292254521,17.0,260,0.0,0.0,0.0
3034100,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3400.0,1.8872003953545837,98.18878699960679,58.485958485958484,50.03799369748069,5.0,178,0.0,611.0,0.0
3034200,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3185.0,0.0,91.25205815494769,63.736263736263744,45.626029077473845,26.0,803,0.0,0.0,0.0
3034300,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3400.0,0.9544106745737584,90.87298751566176,58.485958485958484,45.913699095117764,38.0,527,0.0,309.0,0.0
3034500,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3400.0,1.1428218433407462,95.55718876464529,58.485958485958484,48.350005303993015,15.0,357,0.0,370.0,0.0
3034700,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3400.0,0.19458858413639735,94.06839102763544,58.485958485958484,47.13148980588592,27.0,277,0.0,63.0,0.0
3034800,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3185.0,0.24383225994987132,90.68075868364569,63.736263736263744,45.46229547179778,50.0,218,10847.0,0.0,0.0
3034901,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3400.0,1.025450951321967,96.34985097730524,58.485958485958484,48.687650964313605,15.0,217,0.0,332.0,0.0
3034902,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3400.0,0.0,94.8971316475244,58.485958485958484,47.4485658237622,16.0,445,0.0,0.0,0.0
3035000,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3185.0,2.9474098301693807,96.911860579402,63.736263736263744,49.92963520478569,18.0,32,131117.0,0.0,0.0
3035101,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3400.0,0.0,97.23817868724437,58.485958485958484,48.619089343622186,10.0,203,0.0,0.0,0.0
3035102,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3400.0,7.148939307140825,94.41884080755533,58.485958485958484,50.783890057348074,22.0,358,239842.0,569.0,0.0
3035200,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3185.0,0.0,91.6558101627138,63.736263736263744,45.8279050813569,41.0,303,0.0,0.0,0.0
3035301,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3400.0,0.37373362984927105,94.06991185434951,58.485958485958484,47.22182274209939,11.0,734,0.0,121.0,0.0
3035302,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3400.0,0.0,96.25687899239917,58.485958485958484,48.12843949619958,14.0,262,0.0,0.0,0.0
3035400,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3185.0,0.4019062391116206,90.16431891333083,63.736263736263744,45.28311257622123,59.0,52,17879.0,0.0,0.0
3035500,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3400.0,0.35829009142574747,95.2320799888888,58.485958485958484,47.79518504015727,14.0,443,0.0,116.0,0.0
3035601,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3185.0,0.0,98.94419811937867,63.736263736263744,49.472099059689334,6.0,16,0.0,0.0,0.0
3035602,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3185.0,0.0,97.60143639334662,63.736263736263744,48.80071819667331,8.0,196,0.0,0.0,0.0
3035701,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3400.0,0.0,95.8927234488392,58.485958485958484,47.9463617244196,18.0,212,0.0,0.0,0.0
3035702,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3400.0,1.4022732888559428,98.45637920842985,58.485958485958484,49.929326248642894,8.0,45,0.0,454.0,0.0
3035900,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3400.0,0.42624166048925133,91.80005049877619,58.485958485958484,46.11314607963272,35.0,449,0.0,138.0,0.0
3036001,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2375.0,0.0,96.4347790715188,83.51648351648352,48.2173895357594,15.0,202,0.0,0.0,0.0
3036002,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2375.0,2.0309089478594147,97.40327084018163,83.51648351648352,49.717089894020525,8.0,231,90346.0,0.0,0.0
3036100,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3400.0,0.2996046454163578,94.26893859854536,58.485958485958484,47.28427162198086,28.0,213,0.0,97.0,0.0
3036200,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2375.0,0.5909341246023986,96.32392363031231,83.51648351648352,48.45742887745735,16.0,193,26288.0,0.0,0.0
3036300,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3400.0,0.5528786755621448,88.6073038527488,58.485958485958484,44.58009126415547,59.0,327,0.0,179.0,0.0
3036400,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2375.0,0.0,95.10451377704094,83.51648351648352,47.55225688852047,27.0,94,0.0,0.0,0.0
3036501,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3400.0,0.10192735359525575,97.21939739348625,58.485958485958484,48.66066237354075,14.0,92,0.0,33.0,0.0
3036502,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3400.0,0.35829009142574747,91.4620971504105,58.485958485958484,45.91019362091812,50.0,80,0.0,116.0,0.0
3036600,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2375.0,0.0,94.4241911858747,83.51648351648352,47.21209559293735,29.0,157,0.0,0.0,0.0
3036700,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3400.0,2.93419686005749,87.0928902633742,58.485958485958484,45.01354356171585,65.0,423,89171.0,301.0,0.0
3036900,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3400.0,1.5330136641170231,91.60844465601649,58.485958485958484,46.570729160066755,33.0,540,23541.0,325.0,0.0
3037000,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2375.0,0.0,97.98554591632374,83.51648351648352,48.99277295816187,10.0,71,0.0,0.0,0.0
3037100,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3400.0,1.3806523350630098,91.0905207054144,58.485958485958484,46.235586520238705,39.0,460,0.0,447.0,0.0
3037300,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3400.0,0.9667655053125772,92.1692815724542,58.485958485958484,46.56802353888339,26.0,641,0.0,313.0,0.0
3037401,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3150.0,0.0,97.91194156800532,64.5909645909646,48.95597078400266,10.0,84,0.0,0.0,0.0
3037402,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3150.0,0.0,97.80198396425654,64.5909645909646,48.90099198212827,9.0,132,0.0,0.0,0.0
3037500,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3449.5,1.0285396590066715,94.8080258606505,57.27716727716727,47.918282759828585,19.0,375,0.0,333.0,0.0
3037700,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3400.0,1.3374104274771437,95.68264780694956,58.485958485958484,48.51002911721335,13.0,392,0.0,433.0,0.0
3037900,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3400.0,1.2354830738818878,93.47569004305589,58.485958485958484,47.35558655846889,23.0,496,0.0,400.0,0.0
3038100,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3400.0,1.4794909809735606,90.97669690363345,58.485958485958484,46.22809394230351,34.0,623,0.0,479.0,0.0
3038200,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3150.0,0.0,92.9082934162129,64.5909645909646,46.45414670810645,32.0,339,0.0,0.0,0.0
3038300,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3400.0,0.6887818136891525,95.7020154435372,58.485958485958484,48.19539862861318,14.0,360,0.0,223.0,0.0
3038500,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3449.5,1.6679021497405486,93.85741754828808,57.27716727716727,47.76265984901431,24.0,400,0.0,540.0,0.0
3038600,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3150.0,0.6091872632655584,97.06414480615689,64.5909645909646,48.83666603471122,13.0,148,27100.0,0.0,0.0
3038700,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3449.5,0.914257474672597,92.68033431802283,57.27716727716727,46.79729589634771,29.0,465,0.0,296.0,0.0
3038800,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3150.0,0.0,99.04700966989265,64.5909645909646,49.52350483494632,4.0,55,0.0,0.0,0.0
3038900,Downtown Brooklyn/Brooklyn Heights,Brooklyn,4599.0,4.169755374351372,86.56285466869981,29.206349206349216,45.36630502152559,16.0,1917,0.0,1350.0,0.0
3039000,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3150.0,0.0,98.91022688169323,64.5909645909646,49.45511344084662,6.0,22,0.0,0.0,0.0
3039100,Downtown Brooklyn/Brooklyn Heights,Brooklyn,4599.0,3.3080059303187546,89.13361983509841,29.206349206349216,46.220812882708586,28.0,1120,0.0,1071.0,0.0
3039200,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3150.0,0.0,97.74923143281299,64.5909645909646,48.874615716406495,13.0,27,0.0,0.0,0.0
3039300,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3449.5,3.8238201136644427,92.18091681297753,57.27716727716727,48.002368463320984,19.0,839,0.0,1238.0,0.0
3039400,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3150.0,0.0,98.79788726019953,64.5909645909646,49.398943630099765,4.0,99,0.0,0.0,0.0
3039500,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3449.5,1.7142327650111193,91.98306275444072,57.27716727716727,46.84864775972592,12.0,1074,0.0,555.0,0.0
3039600,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3150.0,0.0,99.59144731031718,64.5909645909646,49.79572365515859,2.0,16,0.0,0.0,0.0
3039700,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3449.5,5.821444355157946,90.31128940819319,57.27716727716727,48.06636688167557,28.0,912,103430.0,1132.0,0.0
3039800,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3150.0,0.36445583392341324,98.1104186157985,64.5909645909646,49.237437224860955,3.0,249,16213.0,0.0,0.0
3039900,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3449.5,1.1891524586113171,95.05714827034362,57.27716727716727,48.12315036447747,19.0,331,0.0,385.0,0.0
3040000,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3150.0,0.9761607714873386,95.95590188872019,64.5909645909646,48.46603133010377,16.0,258,43425.0,0.0,0.0
3040100,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3300.0,0.5744996293550778,95.29764044651472,60.92796092796093,47.9360700379349,13.0,460,0.0,186.0,0.0
3040200,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3150.0,0.0,96.0107249432805,64.5909645909646,48.00536247164025,20.0,134,0.0,0.0,0.0
3040300,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3300.0,0.5003706449221645,90.81730327007061,60.92796092796093,45.65883695749639,17.0,1137,0.0,162.0,0.0
3040400,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3150.0,0.0,98.23794818121951,64.5909645909646,49.118974090609754,9.0,55,0.0,0.0,0.0
3040500,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3300.0,1.260942923581458,84.94255122895625,60.92796092796093,43.10174707626885,75.0,517,21743.0,250.0,0.0
3040600,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3150.0,0.0,98.81397504158453,64.5909645909646,49.40698752079226,6.0,39,0.0,0.0,0.0
3040700,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3300.0,0.0,99.83580568452044,60.92796092796093,49.91790284226022,0.0,30,0.0,0.0,0.0
3040800,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3150.0,0.0,98.68792965645075,64.5909645909646,49.343964828225374,3.0,147,0.0,0.0,0.0
3040900,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3499.0,2.1680668780397947,89.02963559892538,56.068376068376075,45.59885123848259,20.0,1367,38601.0,421.0,0.0
3041000,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3150.0,0.0,97.97094231522597,64.5909645909646,48.985471157612984,11.0,45,0.0,0.0,0.0
3041100,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3300.0,0.6517173214726958,93.43398640930614,60.92796092796093,47.04285186538942,15.0,732,0.0,211.0,0.0
3041200,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3150.0,0.0,98.60776559772704,64.5909645909646,49.30388279886352,5.0,104,0.0,0.0,0.0
3041300,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3300.0,2.1095873486533234,95.44246712540664,60.92796092796093,48.77602723702998,12.0,463,0.0,683.0,0.0
3041401,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3150.0,0.8717222465747265,98.9304923557386,64.5909645909646,49.90110730115666,5.0,47,38779.0,0.0,0.0
3041402,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3150.0,0.0,99.36735441015927,64.5909645909646,49.68367720507963,3.0,27,0.0,0.0,0.0
3041500,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3449.5,2.6161354089448974,96.451178347532,57.27716727716727,49.533656878238446,10.0,342,0.0,847.0,0.0
3041600,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3150.0,0.0,98.92155062758839,64.5909645909646,49.460775313794194,6.0,20,0.0,0.0,0.0
3041700,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3449.5,0.0,93.27842232734861,57.27716727716727,46.639211163674304,21.0,588,0.0,0.0,0.0
3041800,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3150.0,0.0,97.21553119545409,64.5909645909646,48.607765597727045,10.0,207,0.0,0.0,0.0
3041900,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3449.5,0.7536446750679516,93.36096840381724,57.27716727716727,47.05730653944259,20.0,602,0.0,244.0,0.0
3042000,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2600.0,0.0,98.6053835799821,78.02197802197801,49.30269178999105,4.0,133,0.0,0.0,0.0
3042100,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3449.5,0.9235235977267111,93.06358264996909,57.27716727716727,46.9935531238479,14.0,826,0.0,299.0,0.0
3042200,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3150.0,0.0,98.8115930238396,64.5909645909646,49.4057965119198,5.0,68,0.0,0.0,0.0
3042300,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3449.5,5.433914886468325,91.87310515069194,57.27716727716727,48.653510018580135,11.0,1122,37550.0,1486.0,0.0
3042400,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3150.0,0.0,97.92088329615554,64.5909645909646,48.96044164807777,9.0,111,0.0,0.0,0.0
3042500,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3499.0,4.2655053125772175,86.66418203892657,56.068376068376075,45.464843675751894,11.0,2042,0.0,1381.0,0.0
3042600,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3150.0,1.427363972530375,97.4873010969375,64.5909645909646,49.457332534733936,10.0,159,63497.0,0.0,0.0
3042700,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3499.0,0.9297010130961206,87.19550025854053,56.068376068376075,44.06260063581833,13.0,1891,0.0,301.0,0.0
3042800,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3150.0,0.0,96.24407106621679,64.5909645909646,48.122035533108395,11.0,350,0.0,0.0,0.0
3042900,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3499.0,4.883246849518161,86.24219843380502,56.068376068376075,45.56272264166159,24.0,1745,0.0,1581.0,0.0
3043000,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2487.5,0.0,94.86940862561607,80.76923076923077,47.43470431280804,21.0,307,0.0,0.0,0.0
3043100,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3499.0,1.812520469705361,81.15272435034132,56.068376068376075,41.48262241002334,48.0,1958,35975.0,325.0,0.0
3043200,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2487.5,1.7426127614615998,95.95918174392283,80.76923076923077,48.850897252692214,15.0,286,77521.0,0.0,0.0
3043300,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3499.0,1.6092167037311589,85.56898524944673,56.068376068376075,43.589100976588945,48.0,1178,0.0,521.0,0.0
3043400,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2487.5,0.0,97.35379816394072,80.76923076923077,48.67689908197036,11.0,154,0.0,0.0,0.0
3043500,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3449.5,0.6640721522115147,92.98072507887227,57.27716727716727,46.82239861554189,22.0,612,0.0,215.0,0.0
3043600,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2487.5,0.0,97.89733796690754,80.76923076923077,48.94866898345377,11.0,58,0.0,0.0,0.0
3043700,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3499.0,1.355942673585372,89.1375226795574,56.068376068376075,45.24673267657139,13.0,1548,0.0,439.0,0.0
3043800,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2600.0,0.6207865484258915,96.87402314368441,78.02197802197801,48.747404846055154,14.0,153,27616.0,0.0,0.0
3043900,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3499.0,8.986862132861626,81.66850448497294,56.068376068376075,45.32768330891729,72.0,1181,214154.0,1351.0,0.0
3044000,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2600.0,0.0,98.45399719068492,78.02197802197801,49.22699859534246,7.0,74,0.0,0.0,0.0
3044100,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3499.0,0.704225352112676,91.19395524518475,56.068376068376075,45.94909029864871,23.0,899,0.0,228.0,0.0
3044200,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2600.0,0.0,98.64173683541247,78.02197802197801,49.32086841770624,5.0,98,0.0,0.0,0.0
3044300,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3499.0,5.624174051632703,93.37943820294718,56.068376068376075,49.501806127289946,23.0,513,118425.0,959.0,0.0
3044400,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2600.0,0.0,98.39976047895414,78.02197802197801,49.19988023947707,8.0,55,0.0,0.0,0.0
3044500,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3499.0,1.4887571040276748,83.82602621905255,56.068376068376075,42.65739166154011,46.0,1543,0.0,482.0,0.0
3044600,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2487.5,0.6382304346360049,99.04939168763758,80.76923076923077,49.84381106113679,5.0,26,28392.0,0.0,0.0
3044700,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3499.0,8.777486286479485,81.21324592427602,56.068376068376075,44.995366105377755,33.0,2376,82414.0,2242.0,0.0
3044800,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2600.0,0.0,98.61908934362218,78.02197802197801,49.30954467181109,5.0,102,0.0,0.0,0.0
3044901,Downtown Brooklyn/Brooklyn Heights,Brooklyn,4750.0,3.90721522115147,91.97619154940726,25.518925518925528,47.94170338527937,21.0,818,0.0,1265.0,0.0
3044902,Downtown Brooklyn/Brooklyn Heights,Brooklyn,4675.0,1.3065233506300964,89.8088668961466,27.35042735042734,45.55769512338835,31.0,915,0.0,423.0,0.0
3045000,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2600.0,0.2745613739308314,98.99277295816188,78.02197802197801,49.63366716604636,5.0,36,12214.0,0.0,0.0
3045200,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2600.0,0.0,99.37629613830948,78.02197802197801,49.68814806915474,2.0,54,0.0,0.0,0.0
3045300,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3499.0,3.904848373520298,88.73428372176713,56.068376068376075,46.31956604764371,41.0,819,55268.0,862.0,0.0
3045400,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2600.0,0.0,99.07859888983315,78.02197802197801,49.53929944491657,3.0,78,0.0,0.0,0.0
3045600,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2600.0,0.0,99.01065641446229,78.02197802197801,49.505328207231145,3.0,90,0.0,0.0,0.0
3045800,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2600.0,0.0,98.70878147332562,78.02197802197801,49.35439073666281,7.0,29,0.0,0.0,0.0
3046000,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2600.0,0.0,98.22514025503715,78.02197802197801,49.11257012751857,6.0,143,0.0,0.0,0.0
3046201,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2600.0,0.0,98.90874270140601,78.02197802197801,49.454371350703006,3.0,108,0.0,0.0,0.0
3046202,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2600.0,0.27078486248328104,99.19988023947707,78.02197802197801,49.735332550980175,4.0,28,12046.0,0.0,0.0
3046400,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2487.5,0.0,99.12865790890358,80.76923076923077,49.56432895445179,5.0,12,0.0,0.0,0.0
3046800,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2487.5,0.0,97.84431058726265,80.76923076923077,48.92215529363133,3.0,296,0.0,0.0,0.0
3047000,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2487.5,0.0,99.67399338678581,80.76923076923077,49.836996693392905,1.0,30,0.0,0.0,0.0
3047200,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2487.5,0.0,99.7362739892091,80.76923076923077,49.86813699460455,1.0,19,0.0,0.0,0.0
3047400,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2487.5,0.0,99.11167229006087,80.76923076923077,49.55583614503043,5.0,15,0.0,0.0,0.0
3047600,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2487.5,0.0,98.6521627438499,80.76923076923077,49.32608137192495,7.0,39,0.0,0.0,0.0
3047700,Downtown Brooklyn/Brooklyn Heights,Brooklyn,4750.0,4.549666419570052,93.46764615236339,25.518925518925528,49.00865628596672,22.0,526,0.0,1473.0,0.0
3047800,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2800.0,0.0,97.38210752867857,73.13797313797315,48.69105376433929,11.0,149,0.0,0.0,0.0
3048000,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2600.0,0.7006327904598127,93.48162676420479,78.02197802197801,47.0911297773323,35.0,152,31168.0,0.0,0.0
3048100,Downtown Brooklyn/Brooklyn Heights,Brooklyn,4750.0,2.3968371633308623,96.79565475987611,25.518925518925528,49.596245961603486,12.0,224,0.0,776.0,0.0
3048200,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2600.0,0.0,96.45980858105402,78.02197802197801,48.22990429052701,16.0,169,0.0,0.0,0.0
3048400,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2800.0,0.0,97.94681064314845,73.13797313797315,48.973405321574226,8.0,135,0.0,0.0,0.0
3048500,Downtown Brooklyn/Brooklyn Heights,Brooklyn,4599.0,7.1781566592537684,87.68117535351891,29.206349206349216,47.42966600638634,41.0,1005,0.0,2324.0,0.0
3048600,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2800.0,1.3337523694325766,96.78522885143869,73.13797313797315,49.05949061043563,10.0,283,36936.0,163.0,0.0
3048800,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2800.0,0.0,97.98495957349422,73.13797313797315,48.99247978674711,5.0,214,0.0,0.0,0.0
3048900,Downtown Brooklyn/Brooklyn Heights,Brooklyn,4599.0,0.7165801828514949,91.98091893847028,29.206349206349216,46.34874956066089,42.0,217,0.0,232.0,0.0
3049000,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2800.0,0.0,97.09096999060752,73.13797313797315,48.54548499530376,10.0,229,0.0,0.0,0.0
3049100,Downtown Brooklyn/Brooklyn Heights,Brooklyn,4599.0,0.6744894403794494,87.58847821681418,29.206349206349216,44.131483828596814,52.0,707,30005.0,0.0,0.0
3049200,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2800.0,0.4385964912280702,97.73255730859846,73.13797313797315,49.085576899913264,6.0,230,0.0,142.0,0.0
3049301,Downtown Brooklyn/Brooklyn Heights,Brooklyn,4599.0,0.0,97.48163922398993,29.206349206349216,48.740819611994965,10.0,160,0.0,0.0,0.0
3049302,Downtown Brooklyn/Brooklyn Heights,Brooklyn,4599.0,4.792110228502588,81.99454774461398,29.206349206349216,43.39332898655829,52.0,1695,59838.0,1116.0,0.0
3049400,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2800.0,0.7196688905361998,97.72033572524562,73.13797313797315,49.22000230789091,8.0,175,0.0,233.0,0.0
3049500,Downtown Brooklyn/Brooklyn Heights,Brooklyn,4599.0,6.529892974763377,93.98615644579499,29.206349206349216,50.25802471027918,21.0,463,49069.0,1757.0,0.0
3049600,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2800.0,2.6717953482464645,96.55875393353584,73.13797313797315,49.61527464089115,10.0,323,90826.0,204.0,0.0
3049700,Downtown Brooklyn/Brooklyn Heights,Brooklyn,4750.0,9.074599806923535,94.95464821445782,25.518925518925528,52.014624010690675,14.0,492,83265.0,2332.0,0.0
3049800,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2800.0,0.8679268594020262,96.66902303191281,73.13797313797315,48.768474945657424,4.0,475,0.0,281.0,0.0
3049900,Downtown Brooklyn/Brooklyn Heights,Brooklyn,4675.0,3.0578206078576726,97.73255730859846,27.35042735042734,50.39518895822807,6.0,230,0.0,990.0,0.0
3050001,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2800.0,1.2509266123054115,98.65634043651025,73.13797313797315,49.95363352440783,4.0,124,0.0,405.0,0.0
3050002,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2800.0,0.0,99.6173746573101,73.13797313797315,49.80868732865505,1.0,40,0.0,0.0,0.0
3050100,Downtown Brooklyn/Brooklyn Heights,Brooklyn,4750.0,4.370521373857178,94.93528057787017,25.518925518925528,49.65290097586367,13.0,524,0.0,1415.0,0.0
3050202,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2800.0,0.8926365208796639,98.77851962361188,73.13797313797315,49.835578072245774,3.0,131,0.0,289.0,0.0
3050300,Downtown Brooklyn/Brooklyn Heights,Brooklyn,4599.0,5.139609587348653,95.19006486051087,29.206349206349216,50.164837223929766,13.0,479,0.0,1664.0,0.0
3050401,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2800.0,2.2628895061707874,98.32795180555112,73.13797313797315,50.29542065586096,4.0,182,61506.0,285.0,0.0
3050402,Downtown Brooklyn/Brooklyn Heights,Brooklyn,2800.0,0.0,98.62713323431468,73.13797313797315,49.31356661715734,6.0,72,0.0,0.0,0.0
3050500,Downtown Brooklyn/Brooklyn Heights,Brooklyn,4599.0,6.918705213738572,90.73713921134691,29.206349206349216,48.827922212542745,19.0,1094,0.0,2240.0,0.0
3050600,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3022.0,4.496551257958559,95.0079870887309,67.71672771672772,49.75226917334473,15.0,454,142597.0,418.0,0.0
3050700,Downtown Brooklyn/Brooklyn Heights,Brooklyn,4599.0,2.4949485668358853,92.91633730690539,29.206349206349216,47.70564293687064,33.0,309,17830.0,678.0,0.0
3050801,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3022.0,0.48492710649864096,92.48576011468866,67.71672771672772,46.48534361059365,21.0,728,0.0,157.0,0.0
3050803,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3022.0,0.0,90.64775857627166,67.71672771672772,45.32387928813583,10.0,1367,0.0,0.0,0.0
3050804,Downtown Brooklyn/Brooklyn Heights,Brooklyn,3022.0,1.377563627378305,91.81109939647,67.71672771672772,46.59433151192415,23.0,790,0.0,446.0,0.0
3050900,Downtown Brooklyn/Brooklyn Heights,Brooklyn,4599.0,1.176797627872498,97.3117830355628,29.206349206349216,49.24429033171765,10.0,190,0.0,381.0,0.0
